product_name,category,rating,url,source,budget_band,rating_band,price
Elixir des Merveilles Eau de Parfum Spray,Perfume,5.0,,Sephora,high,excellent,0
Jasmine Sambac & Marigold,Perfume,5.0,,Sephora,high,excellent,0
"Straight To Heaven, White Cristal",Perfume,5.0,,Sephora,high,excellent,0
Vodka on the Rocks,Perfume,5.0,,Sephora,high,excellent,0
No.09 Vallée de Farney Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Antidris Cassis Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Daisy Love Daze,Perfume,5.0,,Sephora,high,excellent,0
Daisy Daze,Perfume,5.0,,Sephora,high,excellent,0
Explorer Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Invictus Legend,Perfume,5.0,,Sephora,high,excellent,0
Pillowtalk Poet Travel Spray,Perfume,5.0,,Sephora,medium,excellent,0
Merry Maker Travel Spray,Perfume,5.0,,Sephora,medium,excellent,0
Encens Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Salt Air Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
Coral Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
Blu Mediterraneo Fico di Amalfi Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Peonia Nobile Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Vanille Insensée Dressed Up Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Pacific Lime Dressed Up Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Burberry Her Eau de Parfum Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Good Girl Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Good Girl Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
GABRIELLE CHANEL Body Lotion Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
N°5 Eau de Parfum Twist & Spray Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Cashmere Mist Everything Cashmere Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
VERSES Fragrance Layering Kit,Perfume Gift Sets,5.0,,Sephora,medium,excellent,0
La Vie en ROSE Gift Set ,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Flora Gorgeous Gardenia Eau de Toilette For Her Mini Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Gucci Bloom Acqua di Fiori Eau de Toilette For Her Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Jardin Collection Miniature Coffret Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Twilly d'Hermès Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Must-Have Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Princess Eau de Parfum Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Voulez-Vous Coucher Avec Moi Mini Spray Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Idole Perfume Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
No. 04 Bois de Balincourt & Votive Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
"'REPLICA' Mini Spray Set - Jazz Club, Whispers In The Library, By The Fireplace",Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Twist Eau de Parfum Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
L'eau Rosee Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Prada Candy Sugar Pop Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Valentine's Day Travel Perfume Sampler Set,Perfume Gift Sets,5.0,,Sephora,medium,excellent,0
Scent the Look Mini Perfume Sampler Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Donna Born In Roma Giftset,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Flowerbomb Collection Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Flowerbomb Eau de Parfum Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Mon Paris Eau de Parfum Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Black Opium Eau de Parfum Duo Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Mon Paris Eau de Parfum Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Black Opium Eau de Parfum Gift Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Libre Eau de Parfum Set,Perfume Gift Sets,5.0,,Sephora,high,excellent,0
Clémentine California Dressed Up Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Citrus Mini Spray Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Berdoues Grands Crus Discovery Set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
Discovery set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
COCO MADEMOISELLE Eau de Parfum Twist and Spray,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Light Blue Mini Duo Set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
Dolce Travel Spray Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
ADVENTURE A Fragrance Layering Set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
Bloom Eau De Parfum For Her Duo Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Gucci Bloom For Her Rollerball Collection Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Deluxe Replica Coffret Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
‘REPLICA' Deluxe Mini Coffret Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
Daisy Mini Perfume Set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
Daisy Love Makeup Gift Set,Perfume Gift Sets,4.5,,Sephora,high,excellent,0
L'eau Rosee Mini Gift Set,Perfume Gift Sets,4.5,,Sephora,medium,excellent,0
Pro Demi Fan #72,Powder Brush,4.5,,Sephora,medium,excellent,0
Collection Azur – Cèdre Atlas Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Assam Of India Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Leila Lou Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
GOOD GIRL Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Légère Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Nomade Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Reserve - Warm Cotton Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Classic - Fresh Laundry Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Vanille Extreme Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Light Blue Eau Intense Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
The Only One Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Cashmere Mist Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
WEST Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Rrose Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Iris Goddess  Eau De Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Chypre Sublime Eau De Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Viva La Juicy Rosé Rollerball Duo,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
"Black Phantom - ""Memento Mori"" Mini Spray Set",Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
Moonlight in Heaven Mini Spray Set,Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
"Straight To Heaven, White Cristal Mini Spray Set",Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
Legend Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
MOSCHINO TOY 2 Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Moschino Fresh Couture Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Pure Musc Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Sandara Eau de Parfum Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Florence Travel Spray ,Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
Giulietta Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,high,excellent,0
Cleopatra Rollerball,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Bright Crystal Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Eros Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Versace Man Eau Fraîche Travel Spray,Rollerballs & Travel Size,5.0,,Sephora,medium,excellent,0
Mini Mediterranean Honeysuckle Eau de Parfum Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Ikat Jasmine Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Acqua di Gioia Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Sky di Gioia Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Sì Eau de Parfum Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Clémentine California Cologne Pure Perfume Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Vanille Insensée Cologne Absolue Per PerfumeTravel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Pacific Lime Cologne Absolue Pure PerfumeTravel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Travel Spray Set,Rollerballs & Travel Size,4.5,,Sephora,high,excellent,0
Her Eau de Parfum Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
My Burberry Blush Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
My Burberry Eau de Toilette Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Omnia Crystalline Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Eau Parfumée Au Thé Blanc Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Angie Travel Spray,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Volcano Eau De Parfum Spray Pen,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Chloé Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Roses De Chloé Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
Love Story Rollerball,Rollerballs & Travel Size,4.5,,Sephora,medium,excellent,0
0,SKINCARE,,,Skincare,high,no_rating,0
1,SKINCARE,,,Skincare,high,no_rating,0
2,SKINCARE,,,Skincare,high,no_rating,0
3,SKINCARE,,,Skincare,high,no_rating,0
4,SKINCARE,,,Skincare,high,no_rating,0
5,SKINCARE,,,Skincare,high,no_rating,0
6,SKINCARE,,,Skincare,high,no_rating,0
7,SKINCARE,,,Skincare,high,no_rating,0
8,SKINCARE,,,Skincare,high,no_rating,0
9,SKINCARE,,,Skincare,high,no_rating,0
10,SKINCARE,,,Skincare,high,no_rating,0
11,SKINCARE,,,Skincare,high,no_rating,0
12,SKINCARE,,,Skincare,high,no_rating,0
13,SKINCARE,,,Skincare,high,no_rating,0
14,SKINCARE,,,Skincare,high,no_rating,0
15,SKINCARE,,,Skincare,high,no_rating,0
16,SKINCARE,,,Skincare,high,no_rating,0
17,SKINCARE,,,Skincare,high,no_rating,0
18,SKINCARE,,,Skincare,high,no_rating,0
19,SKINCARE,,,Skincare,high,no_rating,0
20,SKINCARE,,,Skincare,high,no_rating,0
21,SKINCARE,,,Skincare,high,no_rating,0
22,SKINCARE,,,Skincare,high,no_rating,0
23,SKINCARE,,,Skincare,high,no_rating,0
24,SKINCARE,,,Skincare,high,no_rating,0
25,SKINCARE,,,Skincare,high,no_rating,0
26,SKINCARE,,,Skincare,high,no_rating,0
27,SKINCARE,,,Skincare,high,no_rating,0
28,SKINCARE,,,Skincare,high,no_rating,0
29,SKINCARE,,,Skincare,high,no_rating,0
30,SKINCARE,,,Skincare,high,no_rating,0
31,SKINCARE,,,Skincare,high,no_rating,0
32,SKINCARE,,,Skincare,high,no_rating,0
33,SKINCARE,,,Skincare,high,no_rating,0
34,SKINCARE,,,Skincare,high,no_rating,0
35,SKINCARE,,,Skincare,high,no_rating,0
36,SKINCARE,,,Skincare,high,no_rating,0
37,SKINCARE,,,Skincare,high,no_rating,0
38,SKINCARE,,,Skincare,high,no_rating,0
39,SKINCARE,,,Skincare,high,no_rating,0
40,SKINCARE,,,Skincare,high,no_rating,0
41,SKINCARE,,,Skincare,high,no_rating,0
42,SKINCARE,,,Skincare,high,no_rating,0
43,SKINCARE,,,Skincare,high,no_rating,0
44,SKINCARE,,,Skincare,high,no_rating,0
45,SKINCARE,,,Skincare,high,no_rating,0
46,SKINCARE,,,Skincare,high,no_rating,0
47,SKINCARE,,,Skincare,high,no_rating,0
48,SKINCARE,,,Skincare,high,no_rating,0
49,SKINCARE,,,Skincare,high,no_rating,0
New Dawn Activated Charcoal Scalp Cleanser,Scalp & Hair Treatments,5.0,,Sephora,medium,excellent,0
Color Me Brilliant™ Mushroom + Bamboo Color Protect Primer,Scalp & Hair Treatments,5.0,,Sephora,medium,excellent,0
Pre-Wash Weekly Detox & Scalp Treatment,Scalp & Hair Treatments,5.0,,Sephora,medium,excellent,0
Energizing Scrub: Purifying Scrub for Oily Scalp,Scalp & Hair Treatments,5.0,,Sephora,high,excellent,0
Reflection Cool Blonde Purple Color Correcting Treatment,Scalp & Hair Treatments,5.0,,Sephora,high,excellent,0
Scalp Care Calming Dry Scalp Lotion,Scalp & Hair Treatments,5.0,,Sephora,medium,excellent,0
Urban Moisture Hydro-Nourishing Treatment,Scalp & Hair Treatments,5.0,,Sephora,high,excellent,0
Scalp Massager,Scalp & Hair Treatments,5.0,,Sephora,low,excellent,0
CAVIAR Anti-Aging® Clinical Densifying Styling Mousse,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Treatment Mousse,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Reset Pink Charcoal Scalp Cleansing Oil,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
01 Prime Water Defense PreWash,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Superpower Fortifying Hair & Scalp Serum,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Thickening Go Big Volumizing Treatment Mini,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Purifying Scalp Scrub with Sea Salt,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Thickening Shampoo Paste with Rassoul Clay for Men,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Deep Conditioning Treatment,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Wash Day Wonder™ Pre-Cleanse Slip Detangler,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Color Fresh Oil Therapy,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Nutritive 8H Magic Night Serum,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Relaxing Scrub: Soothing Scrub for Dry Scalp,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Silk Groom™ Serum,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Restore Dry Scalp Treatment,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
25 Miracle Cream,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
Olaplex Hair Perfector No. 3,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
No. 6 Bond Smoother Reparative Styling Creme,Scalp & Hair Treatments,4.5,,Sephora,medium,excellent,0
California Salt Scalp Scrub Shampoo,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Leave-In Treatment,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Elixir,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Hair Repair,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Silk Bloom Restorative Treatment- For Damaged Hair,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Color Lustre Brilliant Glaze Treatment- For Color Treated Hair,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Ultimate Reset Serum,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Shusu Sleek Smoothing Treatment- For Unruly Hair,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Color Lustre Brilliant Glaze Thermo Milk- For Color Treated Hair,Scalp & Hair Treatments,4.5,,Sephora,high,excellent,0
Peppermint Hair Cleansing Salt Scrub,Scalp & Hair Treatments,4.5,,Sephora,low,excellent,0
CAVIAR Anti-Aging® Clinical Densifying Leave-In Root Treatment,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
CAVIAR Anti-Aging® Restructuring Bond Repair 3-in-1 Sealing Serum,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
CAVIAR Anti-Aging® Restructuring Bond Repair Leave-In Protein Cream,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Scalp Revival™ Stimulating Therapy Massager,Scalp & Hair Treatments,4.0,,Sephora,medium,good,0
Scalp Revival Charcoal + Tea Tree Scalp Treatment,Scalp & Hair Treatments,4.0,,Sephora,medium,good,0
Thickening Go Big Volumizing Treatment,Scalp & Hair Treatments,4.0,,Sephora,medium,good,0
Volume Shampoo Paste with Rassoul Clay and Rose Extracts,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Volume Conditioner with Rose Extracts,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Antioxidant Conditioner for Highlighted or Bleached Hair,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Daily Leave-In Hair Cream with Sandalwood,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Gloss+ Semi-permanent Hair Color and Deep Conditioner,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Root Touch-up Kit,Scalp & Hair Treatments,4.0,,Sephora,medium,good,0
Apple Cider Vinegar Hair Rinse,Scalp & Hair Treatments,4.0,,Sephora,high,good,0
Apple Cider Vinegar Leave-In Hair Therapy,Scalp & Hair Treatments,4.0,,Sephora,medium,good,0
Microdermabrasion Body,Scrub & Exfoliants,5.0,,Sephora,high,excellent,0
Creme de Corps Soy Milk & Honey Body Polish,Scrub & Exfoliants,5.0,,Sephora,medium,excellent,0
Crushed Cabernet Scrub,Scrub & Exfoliants,4.5,,Sephora,high,excellent,0
Sparkle Skin Body Exfoliator,Scrub & Exfoliants,4.5,,Sephora,medium,excellent,0
KP Bump Eraser Body Scrub with 10% AHA,Scrub & Exfoliants,4.5,,Sephora,medium,excellent,0
Brown Sugar Body Polish Exfoliator,Scrub & Exfoliants,4.5,,Sephora,high,excellent,0
Coco Rose Coconut Oil Body Polish,Scrub & Exfoliants,4.5,,Sephora,high,excellent,0
The Method: Body Polish,Scrub & Exfoliants,4.5,,Sephora,high,excellent,0
Atlantic Kelp and Magnesium Salt Anti-Fatigue Exfoliating Body Scrub,Scrub & Exfoliants,4.5,,Sephora,high,excellent,0
Resurface+ Glycolic Renewing Body Scrub,Scrub & Exfoliants,4.5,,Sephora,medium,excellent,0
Sugar Body Scrub,Scrub & Exfoliants,4.5,,Sephora,medium,excellent,0
Get Off Callus Softener Intensive Treatment,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Cocoa Body Exfoliant,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Crushed Amethyst Exfoliating Body Polish,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Coconut Crush Scrub,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Almond Exfoliating And Smoothing Delicious Paste,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Almond Coconut  Milk Scrub ,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Vanilla Bean Creamy Body Scrub,Scrub & Exfoliants,4.0,,Sephora,high,good,0
Sugar Body Scrub,Scrub & Exfoliants,4.0,,Sephora,medium,good,0
Exfoliating Body Granita Scrub - Surprise Flowers,Scrub & Exfoliants,3.5,,Sephora,low,average,0
Body Polishing Scrub,Scrub & Exfoliants,3.0,,Sephora,high,average,0
Non-Streak Bronzer,Self Tanners,4.5,,Sephora,medium,excellent,0
Tinted Self-Tanning Body Mist,Self Tanners,4.5,,Sephora,medium,excellent,0
Gradual Tan Classic Everyday Mousse,Self Tanners,4.5,,Sephora,medium,excellent,0
Brazilliance™ PLUS+ Self-Tanner + Mitt,Self Tanners,4.5,,Sephora,high,excellent,0
Delicious Self-Tanning Cream,Self Tanners,4.0,,Sephora,high,good,0
Self Tan Express Bronzing Mousse,Self Tanners,4.0,,Sephora,high,good,0
Self Tan Dark Bronzing Mousse,Self Tanners,4.0,,Sephora,high,good,0
Self Tan Classic Bronzing Mist,Self Tanners,4.0,,Sephora,high,good,0
One Night Only Wash Off Face and Body Lotion,Self Tanners,4.0,,Sephora,medium,good,0
Self Tanning Milky-Lotion,Self Tanners,3.5,,Sephora,high,average,0
Self Tan Classic Bronzing Lotion,Self Tanners,3.5,,Sephora,high,average,0
In Shower Gradual Tan,Self Tanners,3.0,,Sephora,medium,average,0
Mineral Veil Setting Powder Mini,Setting Spray & Powder,5.0,,Sephora,low,excellent,0
It's Your Skin But Better Setting Spray,Setting Spray & Powder,5.0,,Sephora,medium,excellent,0
Light Velvet Air Shine-Control Refreshing Spray Mini,Setting Spray & Powder,5.0,,Sephora,low,excellent,0
Dewy Set Setting Spray,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Neo Nude Fusion Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Mineral Veil Setting Powder ,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
All-Over Face Color,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Mineral Veil Setting Powder Broad Spectrum SPF 25,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Under Eye Brightening Setting Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Skin Love Glow Shield Prime & Set Mist,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Blended Face Powder and Brush,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Uplighting Illuminating Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Diorskin Forever & Ever Control Invisible Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Set + Refresh Perfecting Makeup Mist,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Invisimatte Blotting Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Prisme Libre Loose Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Poudre Première Mat & Translucent-Finish Loose Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Météorites Compact,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Veil™ Translucent Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Soft Focus Finishing Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Natural Lighting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Face Powder In Jar,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Lock-It Finishing Powder Refill,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Long Time No Shine Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Fix It Forget It Setting Spray,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Translucent Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Translucent Loose Setting Powder Glow,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Matte Radiance Baked Powder Compact,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Light Velvet Air Shine-Control Refreshing Spray,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Super Matte Loose Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Finish-Line Perfecting Coconut Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Blur + Set Matte Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Skin Fetish: Sublime Perfection Blurring Under-Eye Setting Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Luminizing & Bronzing Powders,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Synchro Skin Invisible Silk Loose Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Halo Fresh Perfecting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Photo Finish Setting Spray Weightless,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Cosmic Face Haze Finishing Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Maracuja Miracle Mist Setting Spray,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Peach Perfect Mattifying Setting Powder – Peaches and Cream Collection,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Born This Way Ethereal Setting Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
All Nighter Long-Lasting Makeup Setting Spray,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
All Nighter Long-Lasting Makeup Setting Spray Jumbo,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
All Nighter Makeup Setting Spray- Lunar New Year Limited Edition,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
All Nighter Pollution Protection Makeup Setting Spray Environmental Defense,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
Seamless Setting Powder,Setting Spray & Powder,4.5,,Sephora,high,excellent,0
Play All Day Translucent Powder,Setting Spray & Powder,4.5,,Sephora,medium,excellent,0
bareSkin™ PERFECTING VEIL Finishing Powder ,Setting Spray & Powder,4.0,,Sephora,medium,good,0
Re-Dew Set & Refresh Spray,Setting Spray & Powder,4.0,,Sephora,medium,good,0
HoliRoots™ Cleansing Shampoo,Shampoo,5.0,,Sephora,medium,excellent,0
Discipline Oleo Relax Anti-Frizz Shampoo,Shampoo,5.0,,Sephora,high,excellent,0
Scalp Care Dry Scalp Shampoo,Shampoo,5.0,,Sephora,medium,excellent,0
Refresh Purifying Shampoo,Shampoo,5.0,,Sephora,medium,excellent,0
Mini Recovery Shampoo,Shampoo,5.0,,Sephora,medium,excellent,0
B003ZZQ2JA,Shampoo,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTQ3MDc0MzI4NzQxMzIwOjE2ODAwNjY2NzM6c3BfYXRmX2Jyb3dzZToyMDEzNTIxODg1MDY5ODo6MDo6&url=%2FMeghdoot-Satreetha-Shampoo-500ml-Pack%2Fdp%2FB08BTLCTHF%2Fref%3Dsr_1_1_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D2e794e71-efe9-4d32-b22b-7f41306c4eea%26pf_rd_r%3D1VX6276QKTXNWTBWDSY6%26pf_rd_s%3Dmerchandised-search-12%26qid%3D1680066673%26refinements%3Dp_72%253A1318477031%26rnid%3D27076118031%26s%3Dbeauty%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,unknown,excellent,0
